"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CDOR","Condor Hospitality Trust, Inc.","9","107172279","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdor",
"CONN","Conn&#39;s, Inc.","22.86","728866845.54","n/a","2003","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/conn",
"TCS","Container Store (The)","8.8","430427157.6","n/a","2013","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/tcs",
"CXW","CoreCivic, Inc.","19.45","2308152447.65","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cxw",
"CORR","CorEnergy Infrastructure Trust, Inc.","36.75","470299488.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/corr",
"CPLG","CorePoint Lodging Inc.","11.17","665235124.89","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cplg",
"COR","CoreSite Realty Corporation","107.02","3928564110.82","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cor",
"OFC","Corporate Office Properties Trust","27.3","3011839548.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ofc",
"COST","Costco Wholesale Corporation","242.14","106512605429.98","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/cost",
"CUZ","Cousins Properties Incorporated","9.66","4062868333.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cuz",
"CBRL","Cracker Barrel Old Country Store, Inc.","161.61","3885326452.14","n/a","1981","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cbrl",
"CEQP","Crestwood Equity Partners LP","35.19","2530212447.78","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ceqp",
"CCI","Crown Castle International Corporation","128","53192752896","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cci",
"CSS","CSS Industries, Inc.","5.99","52927041","n/a","n/a","Consumer Services","Consumer: Greeting Cards","https://www.nasdaq.com/symbol/css",
"CUBE","CubeSmart","32.04","5996612391.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cube",
"CMLS","Cumulus Media Inc.","18.01","235804353.68","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cmls",
"CONE","CyrusOne Inc","52.44","5680799451.96","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cone",
"DJCO","Daily Journal Corp. (S.C.)","214.1","295617718.6","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/djco",
"DRI","Darden Restaurants, Inc.","121.47","15002647583.19","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dri",
"DSKE","Daseke, Inc.","5.09","328150630.48","n/a","2015","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/dske",
"DSKEW","Daseke, Inc.","0.34","0","n/a","2015","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/dskew",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","49.87","1927167602.62","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/play",
"DFRG","Del Frisco&#39;s Restaurant Group, Inc.","6.41","213826651.72","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dfrg",
"TACO","Del Taco Restaurants, Inc.","10.06","373292013.72","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/taco",
"TACOW","Del Taco Restaurants, Inc.","1.3382","0","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/tacow",
"DENN","Denny&#39;s Corporation","18.35","1131844019.55","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/denn",
"DESP","Despegar.com, Corp.","14.9","1030506588.4","n/a","2017","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/desp",
"DEST","Destination Maternity Corporation","2.18","31495602.32","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dest",
"DXLG","Destination XL Group, Inc.","2.45","121329470.85","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dxlg",
"DGSE","DGSE Companies, Inc.","0.428","11523635.068","n/a","n/a","Consumer Services","Consumer Specialties","https://www.nasdaq.com/symbol/dgse",
"DRH","Diamondrock Hospitality Company","10.83","2186176160.04","n/a","2005","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/drh",
"DKS","Dick&#39;s Sporting Goods Inc","36.81","3618529969.86","n/a","2002","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/dks",
"DLR","Digital Realty Trust, Inc.","119","24731037198","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dlr",
"DDS","Dillard&#39;s, Inc.","72.02","1894126000","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/dds",
"DDT","Dillard&#39;s, Inc.","26.42","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/ddt",
"DIN","Dine Brands Global, Inc.","91.29","1600678038.39","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/din",
"DISCA","Discovery, Inc.","27.02","4262895521.08","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/disca",
"DISCB","Discovery, Inc.","31.5","205139907","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/discb",
"DISCK","Discovery, Inc.","25.42","9164807224.32","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","31.69","7271528583.36","n/a","1995","Consumer Services","Television Services","https://www.nasdaq.com/symbol/dish",
"SAUC","Diversified Restaurant Holdings, Inc.","0.918","30478249.944","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/sauc",
"DG","Dollar General Corporation","119.3","30960592959.3","n/a","2009","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/dg",
"DLTR","Dollar Tree, Inc.","105.04","25020985029.04","n/a","1995","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/dltr",
"DLPN","Dolphin Entertainment, Inc.","1.65","23303209.05","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/dlpn",
"DLPNW","Dolphin Entertainment, Inc.","0.0696","0","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/dlpnw",
"DFIN","Donnelley Financial Solutions, Inc.","14.88","507657924.48","n/a","2016","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/dfin",
"DEI","Douglas Emmett, Inc.","40.42","6880406465.24","n/a","2006","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dei",
"DVD","Dover Motorsports, Inc.","2.02","74032583.88","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/dvd",
"DS","Drive Shack Inc.","4.49","300951696.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ds",
"DCAR","DropCar, Inc.","2.96","10183163.68","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/dcar",
"DSW","DSW Inc.","22.22","1570945645.28","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dsw",
"DRE","Duke Realty Corporation","30.58","10985669104.52","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dre",
"DLTH","Duluth Holdings Inc.","23.84","776680403.84","n/a","2015","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","75.1","6205973663.4","n/a","2011","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dnkn",
"DLNG","Dynagas LNG Partners LP","2.25","79852500","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/dlng",
"DX","Dynex Capital, Inc.","6.09","432777872.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dx",
"SSP","E.W. Scripps Company (The)","21","1444875789","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/ssp",
"DEA","Easterly Government Properties, Inc.","18.01","1096867478.47","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dea",
"EGP","EastGroup Properties, Inc.","111.64","4072551731.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/egp",
"EEI","Ecology and Environment, Inc.","11","47444485","n/a","1987","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eei",
"EHIC","eHi Car Services Limited","11.76","822715335.12","n/a","2014","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/ehic",
"LOCO","El Pollo Loco Holdings, Inc.","13.01","506905585.66","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/loco",
"ERI","Eldorado Resorts, Inc.","46.69","3615392619.58","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/eri",
"EARN","Ellington Residential Mortgage REIT","11.9","148358525.7","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/earn",
"EMMS","Emmis Communications Corporation","3.58","46618326.82","n/a","1994","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/emms",
"NYNY","Empire Resorts, Inc.","10.05","345953662.5","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/nyny",
"ESRT","Empire State Realty Trust, Inc.","15.8","4810745353.2","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/esrt",
"ENG","ENGlobal Corporation","0.5101","13981793.5607","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eng",
"EBF","Ennis, Inc.","20.76","542343146.04","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ebf",
"ETM","Entercom Communications Corp.","5.25","727513846.5","n/a","1999","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/etm",
"EVC","Entravision Communications Corporation","3.24","287896158.36","n/a","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/evc",
"EPR","EPR Properties","76.9","5760243023.9","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/epr",
"EQIX","Equinix, Inc.","453.16","37997921878.96","n/a","2000","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqix",
"EQC","Equity Commonwealth","32.69","3977866762.66","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqc",
"ELS","Equity Lifestyle Properties, Inc.","114.3","10278954308.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/els",
"EQR","Equity Residential","75.32","27863409522.76","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqr",
"EROS","Eros International PLC","9.14","672813085.9","n/a","2013","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/eros",
"EPRT","Essential Properties Realty Trust, Inc.","19.52","1128752979.2","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eprt",
"ESS","Essex Property Trust, Inc.","289.24","18999840660.08","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ess",
"EDRY","EuroDry Ltd.","8.67","19543307.1","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/edry",
"EVRI","Everi Holdings Inc.","10.52","739766694.56","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/evri",
"EVI","EVI Industries, Inc.","38.13","438251425.56","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/evi",
"EVLV","EVINE Live Inc.","0.4687","31833798.8763","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/evlv",
"EVH","Evolent Health, Inc","12.58","1038682078.94","n/a","2015","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/evh",
"XAN","Exantas Capital Corp.","10.63","338597368.74","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/xan",
"EXPE","Expedia Group, Inc.","119","17515646176","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/expe",
"EXPO","Exponent, Inc.","57.72","2972485858.68","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/expo",
"EXPR","Express, Inc.","4.28","284648491.96","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/expr",
"STAY","Extended Stay America, Inc.","17.95","3378718465.95","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/stay",
"EXR","Extra Space Storage Inc","101.91","12972990236.91","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/exr",
"EZPW","EZCORP, Inc.","9.32","516749646.12","n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/ezpw",
"DAVE","Famous Dave&#39;s of America, Inc.","5.68","51602260.4","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dave",
"FPI","Farmland Partners Inc.","6.4","205292524.8","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fpi",
"FAST","Fastenal Company","64.31","18402837829.22","n/a","1987","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fast",
"FAT","FAT Brands Inc.","5.13","60407119.71","n/a","2017","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/fat",
"FRT","Federal Realty Investment Trust","137.85","10284604174.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/frt",
"FGP","Ferrellgas Partners, L.P.","1.31","127269991.15","n/a","1994","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fgp",
"FRGI","Fiesta Restaurant Group, Inc.","13.11","356160903.87","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/frgi",
"FR","First Industrial Realty Trust, Inc.","35.36","4476369214.72","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fr",
"FCFS","FirstCash, Inc.","86.5","3768378987.5","n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"FIVE","Five Below, Inc.","124.25","6933023513.5","n/a","2012","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/five",
"BDL","Flanigan&#39;s Enterprises, Inc.","23.18","43083437.46","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bdl",
"FND","Floor & Decor Holdings, Inc.","41.22","4038639887.16","n/a","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fnd",
"FLNT","Fluent, Inc.","5.62","425582042.04","n/a","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/flnt",
"FL","Foot Locker, Inc.","60.6","6841146241.2","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fl",
"FORR","Forrester Research, Inc.","48.35","890171850","n/a","1996","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/forr",
"FBM","Foundation Building Materials, Inc.","9.84","422208087.84","n/a","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","29.6","2023127084.8","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","1.78","88881063.96","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fedu",
"FOX","Fox Corporation","35.88","9550310562","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/fox",
"FOXA","Fox Corporation","36.71","13007390791.7","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/foxa",
"FRAN","Francesca&#39;s Holdings Corporation","0.6764","24467859.5656","n/a","2011","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fran",
"FC","Franklin Covey Company","25.3","352410531","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fc",
"FSP","Franklin Street Properties Corp.","7.19","770992004.45","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fsp",
"FRED","Fred&#39;s, Inc.","2.47","93085790.85","n/a","1992","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/fred",
"FTD","FTD Companies, Inc.","0.51","14444531.1","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ftd",
"FCN","FTI Consulting, Inc.","76.82","2908690663.12","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/fcn",
"FLL","Full House Resorts, Inc.","2.02","54456848.72","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/fll",
"GAIA","Gaia, Inc.","9.15","163786271.85","n/a","1999","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/gaia",
"GME","Gamestop Corporation","10.16","1035990308","n/a","2002","Consumer Services","Electronics Distribution","https://www.nasdaq.com/symbol/gme",
"GLPI","Gaming and Leisure Properties, Inc.","38.57","8278608256.38","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/glpi",
"GPS","Gap, Inc. (The)","26.18","9911701006.9","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/gps",
"IT","Gartner, Inc.","151.68","13607476268.16","n/a","1993","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","17.46","1411837355.16","n/a","2012","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glog",
"GLOP","GasLog Partners LP","22.63","1049500760.75","n/a","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glop",
"GATX","GATX Corporation","76.37","2783815259.82","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","25.81","0","n/a","2016","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/gmta",
"GCO","Genesco Inc.","45.55","919770379.2","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/gco",
"GNUS","Genius Brands International, Inc.","1.97","20552454.46","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/gnus",
"G","Genpact Limited","35.18","6665089625.94","n/a","2007","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/g",
"GEO","Geo Group Inc (The)","19.2","2317853260.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/geo",
"GOOD","Gladstone Commercial Corporation","20.77","630419327.23","n/a","2003","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/good",
"GOODM","Gladstone Commercial Corporation","25.6","89844608","n/a","n/a","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/goodm",
"GOODO","Gladstone Commercial Corporation","26.5","56975000","n/a","n/a","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","26.26","59452640","n/a","n/a","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/goodp",
"LAND","Gladstone Land Corporation","12.65","228451650.35","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/land",
"LANDP","Gladstone Land Corporation","25.73","29589500","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/landp",
"ENT","Global Eagle Entertainment Inc.","0.7094","65111844.8472","n/a","2011","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/ent",
"GMRE","Global Medical REIT Inc.","9.82","258312546.8","n/a","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gmre",
"GNL","Global Net Lease, Inc.","18.9","1584585506.7","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gnl",
"SELF","Global Self Storage, Inc.","3.86","29693528.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/self",
"GSAT","Globalstar, Inc.","0.43","622651751.04","n/a","2006","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/gsat",
"GMS","GMS Inc.","15.12","613448171.28","n/a","2016","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/gms",
"GOGO","Gogo Inc.","4.49","393147516.06","n/a","2013","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","21.09","2136417000","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","12.91","901769412.78","n/a","2011","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/gmlp",
"GMLPP","Golar LNG Partners LP","25.11","138607200","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/gmlpp",
"GDEN","Golden Entertainment, Inc.","14.16","392198228.4","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/gden",
"GOGL","Golden Ocean Group Limited","4.77","685461864.69","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/gogl",
"GTIM","Good Times Restaurants Inc.","2.42","30305122.76","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/gtim",
"GPX","GP Strategies Corporation","12.15","201266742.6","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/gpx",
"GHC","Graham Holdings Company","683.18","2972497734.14","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ghc",
"LOPE","Grand Canyon Education, Inc.","114.51","5523781245.18","n/a","2008","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lope",
"GPMT","Granite Point Mortgage Trust Inc.","18.57","949751897.97","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gpmt",
"GTN","Gray Television, Inc.","21.36","2009482156.8","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/gtn",
"AJX","Great Ajax Corp.","13.74","259853037.18","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","25","0","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ajxa",
"GHG","GreenTree Hospitality Group Ltd.","13.83","1404467050.47","n/a","2018","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/ghg",
"TV","Grupo Televisa S.A.","11.06","6755245170.66","n/a","1993","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/tv",
"GYRO","Gyrodyne , LLC","18","26688240","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/gyro",
"HRB","H&R Block, Inc.","23.94","4866837244.92","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/hrb",
"HLG","Hailiang Education Group Inc.","38.61","114503399.01","2965641","2015","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/hlg",
"HBI","Hanesbrands Inc.","17.88","6463098082.8","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/hbi",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","25.64","1612131358.32","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hasi",
"HVT","Haverty Furniture Companies, Inc.","21.88","450087091.04","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hvt",
"HCP","HCP, Inc.","31.3","14959133254","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hcp",
"HDS","HD Supply Holdings, Inc.","43.35","7403751095.1","n/a","2013","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/hds",
"HR","Healthcare Realty Trust Incorporated","32.11","4023205046.38","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","28.59","5862786564.42","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hta",
"HMTV","Hemisphere Media Group, Inc.","14.1","555980427.6","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/hmtv",
"HT","Hersha Hospitality Trust","17.14","671630077.28","n/a","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ht",
"HTZ","Hertz Global Holdings, Inc","17.37","1457754061.05","n/a","2016","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/htz",
"HF","HFF, Inc.","47.75","1899649471.25","n/a","2007","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/hf",
"HIBB","Hibbett Sports, Inc.","22.81","417096543.28","n/a","1996","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hibb",
"HIW","Highwoods Properties, Inc.","46.78","4844493060.7","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","2.92","162230069.56","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/hil",
"HGV","Hilton Grand Vacations Inc.","30.85","2866723848.3","n/a","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","83.11","24338542178.07","n/a","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hlt",
"HMG","HMG/Courtland Properties, Inc.","14.3","14490075.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hmg",
"HMLP","Hoegh LNG Partners LP","19.55","648928193.9","n/a","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hmlp",
"HD","Home Depot, Inc. (The)","191.89","211828043958.23","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/hd",
"HOS","Hornbeck Offshore Services","1.24","46748761.36","n/a","2004","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hos",
"HPT","Hospitality Properties Trust","26.31","4326461363.79","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hpt",
"HST","Host Hotels & Resorts, Inc.","18.9","13994946711.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hst",
"HMHC","Houghton Mifflin Harcourt Company","7.27","899051274.75","n/a","2013","Consumer Services","Books","https://www.nasdaq.com/symbol/hmhc",
"HHC","Howard Hughes Corporation (The)","110","4744281630","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hhc",
"HTHT","Huazhu Group Limited","42.14","6144345495.96","145807914","2010","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/htht",
"HUD","Hudson Ltd.","13.75","1270308600","n/a","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/hud",
