"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CMC","Commercial Metals Company","17.08","2014091875.6","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/cmc",
"CMP","Compass Minerals International, Inc.","54.37","1841720463.32","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cmp",
"LODE","Comstock Mining, Inc.","0.21","16965957.33","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lode",
"BBCP","Concrete Pumping Holdings, Inc. ","8.95","258186977.65","n/a","2017","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/bbcp",
"CSTM","Constellium N.V.","7.98","1085275164.12","n/a","2013","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/cstm",
"ROAD","Construction Partners, Inc.","12.77","656564684.63","n/a","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/road",
"GLW","Corning Incorporated","33.1","25990740128.5","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/glw",
"CVA","Covanta Holding Corporation","17.31","2268645449.58","n/a","n/a","Basic Industries","Electric Utilities: Central","https://www.nasdaq.com/symbol/cva",
"CVIA","Covia Holdings Corporation","5.59","734635849.09","n/a","2018","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cvia",
"CRWS","Crown Crafts, Inc.","5.16","52232399.28","n/a","n/a","Basic Industries","Textiles","https://www.nasdaq.com/symbol/crws",
"CSWI","CSW Industrials, Inc.","57.29","863456776.36","n/a","n/a","Basic Industries","Home Furnishings","https://www.nasdaq.com/symbol/cswi",
"CTIB","CTI Industries Corporation","3.12","11578164","n/a","1997","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/ctib",
"CULP","Culp, Inc.","19.23","237844581.99","n/a","n/a","Basic Industries","Textiles","https://www.nasdaq.com/symbol/culp",
"UAN","CVR Partners, LP","3.96","448600573.08","n/a","2011","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/uan",
"DNN","Denison Mine Corp","0.5185","305463338.798","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/dnn",
"UFS","Domtar Corporation","49.65","3124163839.95","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ufs",
"DWDP","DowDuPont Inc.","53.31","120201365311.98","n/a","2017","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dwdp",
"DRD","DRDGOLD Limited","1.99","136726669.31","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/drd",
"DY","Dycom Industries, Inc.","45.94","1444400642.56","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/dy",
"DD^A","E.I. du Pont de Nemours and Company","82.5","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^a",
"DD^B","E.I. du Pont de Nemours and Company","105.37","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^b",
"EMN","Eastman Chemical Company","75.88","10531072877.92","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/emn",
"ECL","Ecolab Inc.","176.54","50908236562.82","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ecl",
"EGO","Eldorado Gold Corporation","4.63","735251972.86","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ego",
"ESI","Element Solutions Inc.","10.1","2549195640.8","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/esi",
"EMES","Emerge Energy Services LP","1.94","60210037.88","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/emes",
"EMX","EMX Royalty Corporation","1.17","94764331.35","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/emx",
"EXK","Endeavour Silver Corporation","2.52","331168881.96","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/exk",
"UUUU","Energy Fuels Inc","3.33","304712499.15","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/uuuu",
"NPO","EnPro Industries","64.45","1342025657.45","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/npo",
"EGI","Entree Resources Ltd.","0.365","63828078.885","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/egi",
"EVA","Enviva Partners, LP","32.25","856968897.75","n/a","2015","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/eva",
"EVGN","Evogene Ltd.","1.83","47130363.51","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/evgn",
"FOE","Ferro Corporation","18.93","1555973384.52","n/a","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/foe",
"AG","First Majestic Silver Corp.","6.58","1293799382.68","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ag",
"FSI","Flexible Solutions International Inc.","2.23","25937109.93","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fsi",
"FTK","Flotek Industries, Inc.","3.24","185814048.6","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ftk",
"FLR","Fluor Corporation","36.8","5137580729.6","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/flr",
"FMC","FMC Corporation","76.82","10110148760.98","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fmc",
"FSM","Fortuna Silver Mines Inc.","3.35","535797643.25","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","47.61","6707023518.6","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/fbhs",
"FNV","Franco-Nevada Corporation","75.05","14040340566.05","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fnv",
"FCX","Freeport-McMoran, Inc.","12.89","18678369027.65","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fcx",
"FF","FutureFuel Corp.","13.4","586159456.2","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ff",
"GCP","GCP Applied Technologies Inc.","29.6","2145965190.4","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gcp",
"GMO","General Moly, Inc","0.2171","29767623.9484","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gmo",
"GEVO","Gevo, Inc.","2.19","25531867.53","n/a","2011","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gevo",
"GLT","Glatfelter","14.12","621481252.36","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/glt",
"GFI","Gold Fields Limited","3.73","3090799997.11","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gfi",
"GORO","Gold Resource Corporation","3.93","241311294.45","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","1.02","265141743.72","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/gsv",
"GG","Goldcorp Inc.","11.44","9944983768.72","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gg",
"AUMN","Golden Minerals Company","0.271","26124226.831","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aumn",
"GSS","Golden Star Resources, Ltd","3.97","432011465.73","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","2.21","54194800.14","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/gv",
"GRAM","Grana y Montero S.A.A.","3.5","510603800","n/a","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gram",
"GVA","Granite Construction Incorporated","43.15","2014475614.1","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gva",
"GLDD","Great Lakes Dredge & Dock Corporation","8.91","562959273.69","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gldd",
"GPL","Great Panther Mining Limited","0.941","257411224.697","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gpl",
"GPP","Green Plains Partners LP","15.84","366501088.8","n/a","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpp",
"GPRE","Green Plains, Inc.","16.68","684539744.04","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpre",
"SIM","Grupo Simec, S.A. de C.V.","8.59","1400364726.71","n/a","1993","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sim",
"GURE","Gulf Resources, Inc.","1.07","50205213.2","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gure",
"FUL","H. B. Fuller Company","48.64","2473657533.44","n/a","n/a","Basic Industries","Home Furnishings","https://www.nasdaq.com/symbol/ful",
"HMY","Harmony Gold Mining Company Limited","1.9","1011156206.3","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hmy",
"HL","Hecla Mining Company","2.3","1110871829.6","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","55.88","0","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl^b",
"HCCI","Heritage-Crystal Clean, Inc.","27.45","660224545.2","n/a","2008","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/hcci",
"HXL","Hexcel Corporation","69.16","5869508503.04","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hxl",
"HCLP","Hi-Crush Partners LP","4.45","449727675.55","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hclp",
"HBM","Hudbay Minerals Inc.","7.14","1865483158.14","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hbm",
"HUN","Huntsman Corporation","22.49","5251929953.53","n/a","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hun",
"HYGS","Hydrogenics Corporation","7.93","150554333.02","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hygs",
"IAG","Iamgold Corporation","3.47","1623856652.99","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/iag",
"NGVT","Ingevity Corporation","105.61","4409610580.42","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ngvt",
"IOSP","Innospec Inc.","83.35","2067461409.6","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iosp",
"IBP","Installed Building Products, Inc.","48.5","1450907133.5","n/a","2014","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/ibp",
"IFF","International Flavors & Fragrances, Inc.","128.79","13733491641.93","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iff",
"IFFT","International Flavors & Fragrances, Inc.","49.94","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ifft",
"IP","International Paper Company","46.27","18518925226.13","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ip",
"THM","International Tower Hill Mines Ltd","0.5316","99468663.1812","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/thm",
"IPI","Intrepid Potash, Inc","3.79","495886681.27","n/a","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/ipi",
"ICL","Israel Chemicals Shs","5.24","6708778010.28","n/a","2014","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/icl",
"JEC","Jacobs Engineering Group Inc.","75.19","10490272177.07","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/jec",
"JELD","JELD-WEN Holding, Inc.","17.66","1781102549.44","n/a","2017","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/jeld",
"KBR","KBR, Inc.","19.09","2691897241.04","n/a","2006","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/kbr",
"KGC","Kinross Gold Corporation","3.44","4307643738.48","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kgc",
"KL","Kirkland Lake Gold Ltd.","30.41","6379619172.85","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kl",
"KOP","Koppers Holdings Inc.","25.98","533856369.12","n/a","2006","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/kop",
"KRA","Kraton Corporation","32.18","1027307851.82","n/a","2009","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kra",
"KRO","Kronos Worldwide Inc","14.02","1625025925.96","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kro",
"FSTR","L.B. Foster Company","18.82","199139708.42","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/fstr",
"LEGH","Legacy Housing Corporation","11.9","285600000","n/a","2018","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/legh",
"LEN","Lennar Corporation","49.09","15890152843.37","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","0","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/len.b",
"LMB","Limbach Holdings, Inc.","7.575","57500143.35","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/lmb",
"LIN","Linde plc","175.93","95866038291.25","n/a","2018","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lin",
"LAC","Lithium Americas Corp.","3.78","335421652.86","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lac",
"LTHM","Livent Corporation","12.28","1792880000","n/a","2018","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lthm",
"LOOP","Loop Industries, Inc.","7.92","267741191.52","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/loop",
"LPX","Louisiana-Pacific Corporation","24.38","3009354783.82","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/lpx",
"LXU","Lsb Industries Inc.","6.24","179387276.64","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lxu",
"LXFR","Luxfer Holdings PLC","24.98","674472440.04","n/a","2012","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lxfr",
"LYB","LyondellBasell Industries NV","84.08","31206880391.84","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lyb",
"MAG","MAG Silver Corporation","10.66","911850814.16","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mag",
"MBII","Marrone Bio Innovations, Inc.","1.53","169349580","n/a","2013","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mbii",
"MLM","Martin Marietta Materials, Inc.","201.18","12559777646.64","n/a","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","39.31","11576500175","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","49.89","1275202768.32","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","48.1","3656936218","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/mtz",
"MTRX","Matrix Service Company","19.58","524437122.66","n/a","1990","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/mtrx",
"MUX","McEwen Mining Inc.","1.5","538684906.5","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mux",
"MDU","MDU Resources Group, Inc.","25.83","5077272684.33","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","1.98","494529645.06","n/a","2004","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/mtl",
"MERC","Mercer International Inc.","13.51","880874440.11","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/merc",
"MSB","Mesabi Trust","29.29","384285092.9","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/msb",
"MEOH","Methanex Corporation","56.86","4393343224.78","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/meoh",
"MTX","Minerals Technologies Inc.","58.79","2071190395.22","n/a","1992","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/mtx",
"MOS","Mosaic Company (The)","27.31","10527199327.69","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mos",
"MPVD","Mountain Province Diamonds Inc.","0.88","184896044.96","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mpvd",
"MYRG","MYR Group, Inc.","34.63","574849134.72","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/myrg",
"NP","Neenah, Inc.","64.36","1085109600","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/np",
"NGD","New Gold Inc.","0.861","498618265.551","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ngd",
"NEWA","Newater Technology, Inc.","7.27","78581430","n/a","2017","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/newa",
"NEU","NewMarket Corporation","433.56","4850723908.56","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","35.77","19123833462.93","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nem",
"NEXA","Nexa Resources S.A.","12.45","1656427555.5","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nexa",
"NXE","Nexgen Energy Ltd.","1.62","569989539.9","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nxe",
"NL","NL Industries, Inc.","3.88","189062637.92","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/nl",
"OSB","Norbord Inc.","27.55","2249969461.65","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/osb",
