"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"INSG","Inseego Corp.","4.72","350621834.64","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/insg",
"IIIN","Insteel Industries, Inc.","20.92","402145515.64","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/iiin",
"INTT","inTest Corporation","6.72","71032133.76","n/a","1997","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/intt",
"IIN","IntriCon Corporation","25.08","218395310.76","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/iin",
"IRDM","Iridium Communications Inc","26.44","2994073955.04","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","916.53","455515410","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdmb",
"ITI","Iteris, Inc.","4.17","139080929.97","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/iti",
"ITRI","Itron, Inc.","46.65","1859225440.35","n/a","1993","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/itri",
"ITT","ITT Inc.","58","5069200000","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/itt",
"JHX","James Hardie Industries plc.","12.87","5691936560.31","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/jhx",
"KALU","Kaiser Aluminum Corporation","104.73","1685523886.89","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KNDI","Kandi Technologies Group, Inc.","5.61","288897855.84","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/kndi",
"KBH","KB Home","24.17","2101706990.64","n/a","1986","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/kbh",
"KIQ","Kelso Technologies Inc","0.7121","33589818.2406","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","16.97","980642199.64","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMT","Kennametal Inc.","36.75","3022085351.25","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KEQU","Kewaunee Scientific Corporation","21.06","57843353.88","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kequ",
"KEYS","Keysight Technologies Inc.","87.2","16392616645.6","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KLAC","KLA-Tencor Corporation","119.41","19543116807.08","n/a","1980","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/klac",
"KRNT","Kornit Digital Ltd.","23.8","837239113.2","n/a","2015","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/krnt",
"KTOS","Kratos Defense & Security Solutions, Inc.","15.63","1650182889.6","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/ktos",
"SCX","L.S. Starrett Company (The)","7.7","53070132.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/scx",
"LCII","LCI Industries ","76.82","1909988028.02","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lcii",
"LEA","Lear Corporation","135.71","8470388912.73","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lea",
"LII","Lennox International, Inc.","264.4","10542157328.8","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lii",
"LPL","LG Display Co., Ltd.","8.65","6190211610","n/a","2004","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lpl",
"LGIH","LGI Homes, Inc.","60.24","1367892872.4","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/lgih",
"LGL","LGL Group, Inc. (The)","6.54","31595904.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","2.84","62927868","n/a","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lby",
"LCUT","Lifetime Brands, Inc.","9.45","196147904.4","n/a","1991","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lcut",
"LNN","Lindsay Corporation","96.79","1044009751.81","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lnn",
"LMT","Lockheed Martin Corporation","300.16","84887555630.08","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/lmt",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","10.95","1305240000","n/a","2017","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/loma",
"LITE","Lumentum Holdings Inc.","56.54","4302694000","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/lite",
"LDL","Lydall, Inc.","23.46","410653153.62","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","15.37","576494455.64","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/wlh",
"MDC","M.D.C. Holdings, Inc.","29.06","1782502651.06","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","26.62","732617112.48","n/a","1993","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mho",
"MAGS","Magal Security Systems Ltd.","5.23","120549611.97","n/a","1993","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/mags",
"MGA","Magna International, Inc.","48.69","15836909205.24","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mga",
"MBUU","Malibu Boats, Inc.","39.58","824713142.54","n/a","2014","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mbuu",
"MTW","Manitowoc Company, Inc. (The)","16.41","584247921.24","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mtw",
"MPX","Marine Products Corporation","13.47","460605787.92","n/a","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mpx",
"MCFT","MasterCraft Boat Holdings, Inc.","22.57","422688748.14","n/a","2015","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mcft",
"MTRN","Materion Corporation","57.06","1159296464.88","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/mtrn",
"MATW","Matthews International Corporation","36.95","1177642428.85","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/matw",
"MDR","McDermott International, Inc.","7.44","1351036519.2","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mdr",
"MRCY","Mercury Systems Inc","64.08","3105255667.68","n/a","1998","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mrcy",
"MTH","Meritage Corporation","44.71","1711824825.32","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","20.35","1696896471.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mtor",
"MLAB","Mesa Laboratories, Inc.","230.5","891687175.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mlab",
"MEI","Methode Electronics, Inc.","28.78","1064484478.56","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mei",
"MTD","Mettler-Toledo International, Inc.","723","17957943408","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/mtd",
"MVIS","Microvision, Inc.","0.9688","98919324","n/a","1996","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mvis",
"MICT","MICT, Inc.","1.26","11771064.9","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mict",
"MLR","Miller Industries, Inc.","30.85","351693146.7","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mlr",
"MSON","MISONIX, Inc.","19.23","181937010.69","n/a","1992","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/mson",
"MKSI","MKS Instruments, Inc.","93.05","5045632900.2","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","33.94","1522835871.8","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mini",
"MOD","Modine Manufacturing Company","13.87","702216199.27","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mod",
"MPAA","Motorcar Parts of America, Inc.","18.87","354927754.74","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mpaa",
"MRC","MRC Global Inc.","17.48","1477205276.28","n/a","2012","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mrc",
"MSM","MSC Industrial Direct Company, Inc.","82.71","4577198859.72","n/a","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/msm",
"MTSC","MTS Systems Corporation","54.46","974966936.86","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mtsc",
"MLI","Mueller Industries, Inc.","31.34","1774619100.88","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mli",
"MWA","Mueller Water Products Inc","10.04","1588443098.56","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mwa",
"NANO","Nanometrics Incorporated","30.88","755438469.28","n/a","1984","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nano",
"NSSC","NAPCO Security Technologies, Inc.","20.74","383068463.68","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/nssc",
"NPK","National Presto Industries, Inc.","108.55","757796776.75","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/npk",
"SID","National Steel Company","4.11","5672270788.17","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/sid",
"NAV","Navistar International Corporation","32.3","3199814907.1","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","24.7","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","6.16","772931291.44","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ncs",
"NEON","Neonode Inc.","3.16","27808989.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/neon",
"NWHM","New Home Company Inc. (The)","4.76","94757277.16","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nwhm",
"BIMI","NF Energy Saving Corporation","6.2","46954391.8","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/bimi",
"NIO","NIO Inc.","5.1","5232651234.6","n/a","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nio",
"NIU","Niu Technologies","8.11","56770000","7000000","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/niu",
"NNBR","NN, Inc.","7.49","315360510.43","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nnbr",
"NDSN","Nordson Corporation","132.52","7596730335.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.728","12640000.68","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","26.75","121503234.75","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","269.6","45761231887.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","25.18","703155251.82","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/nvmi",
"NVMM","Novume Solutions, Inc.","0.7","13557333.3","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/nvmm",
"NVR","NVR, Inc.","2767","10036514973","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","75.8","764960107.6","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"OSK","Oshkosh Corporation","75.13","5262606617.62","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","47.12","5163362574.24","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","68.14","23630413830.28","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","7.23","1091440452.96","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pacb",
"PH","Parker-Hannifin Corporation","171.62","22201682225.1","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","32.38","409960654.36","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.5","72138517.5","n/a","1992","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","96.36","10683708018.72","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pki",
"PPIH","Perma-Pipe International Holdings, Inc.","8.79","69312437.46","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ppih",
"PGTI","PGT Innovations, Inc.","13.85","804443220.55","n/a","2006","Capital Goods","Building Products","https://www.nasdaq.com/symbol/pgti",
"PII","Polaris Industries Inc.","84.43","5152886758.81","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pii",
"PRPO","Precipio, Inc.","0.125","6046074.125","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"PRLB","Proto Labs, Inc.","105.14","2836949197.18","n/a","2012","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/prlb",
"PHM","PulteGroup, Inc.","27.96","7758382712.04","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","15.89","529018285.81","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","37.74","5334791026.62","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTRX","Quanterix Corporation","25.83","580172847.66","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"RAVN","Raven Industries, Inc.","38.37","1418177761.56","n/a","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","182.08","51390077120","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","127.17","3155829101.1","n/a","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"REZI","Resideo Technologies, Inc.","19.29","2366616605.1","n/a","2018","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/rezi",
"RETO","ReTo Eco-Solutions, Inc.","1.69","38464400","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"REVG","REV Group, Inc.","10.95","687731952.45","n/a","2017","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/revg",
"RFIL","RF Industries, Ltd.","6.74","63065741.9","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","175.46","20975184274.36","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rok",
"ROP","Roper Technologies, Inc.","341.97","35430753210.54","n/a","1992","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rop",
"RTEC","Rudolph Technologies, Inc.","22.8","704688264","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtec",
"SMIT","Schmitt Industries, Inc.","2.37","9467071.65","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding plc","45.02","7390434983.58","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.45","433548048.15","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sens",
"SVT","Servotronics, Inc.","12.1734","31322693.8296","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/svt",
"SHLO","Shiloh Industries, Inc.","5.5","130398972","n/a","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","2.76","15831647.04","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/sif",
"SSD","Simpson Manufacturing Company, Inc.","59.27","2677054906.05","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ssd",
"SNA","Snap-On Incorporated","156.52","8700232599.24","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","2.88","55598172.48","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","8.83","311070666.03","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","91.53","9672102784.35","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","49.1","1101545095.7","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/smp",
"SWJ","Stanley Black & Decker, Inc.","25.6","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","136.17","20610281192.13","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","97.5","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swp",
"SPLP","Steel Partners Holdings LP","13.83","342827264.61","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/splp",
"SRI","Stoneridge, Inc.","28.86","822190664.1","n/a","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STRT","Strattec Security Corporation","29.38","109933672.68","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","53.02","925623160","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","46.51","1487309988.84","n/a","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"RUN","Sunrun Inc.","14.06","1601431623.86","n/a","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SUP","Superior Industries International, Inc.","4.76","119091568.12","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SYPR","Sypris Solutions, Inc.","1.08","23062539.24","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYX","Systemax Inc.","22.64","847331341.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/syx",
"TATT","TAT Technologies Ltd.","6.0782","53942177.2272","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","12.56","8530377875.28","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","12.18","42239302.14","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","17.75","1951012656.5","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tmhc",
"TGEN","Tecogen Inc.","3.99","99030387.54","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tgen",
"TDY","Teledyne Technologies Incorporated","237.01","8584980960.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tdy",
"TNAV","Telenav, Inc.","6.07","276431970.09","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnav",
"TEN","Tenneco Inc.","22.16","1265914974.32","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","39.84","6899379488.64","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","32.13","2261952000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/tex",
"TSLA","Tesla, Inc. ","279.86","48337835351.82","n/a","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tsla",
"TXT","Textron Inc.","50.66","11846711513.04","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","8.49","138651904.98","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/xone",
"TMO","Thermo Fisher Scientific Inc","273.72","109215287563.32","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tmo",
"TKR","Timken Company (The)","43.62","3319921253.4","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tkr",
"TOL","Toll Brothers, Inc.","36.2","5283028000","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","68.84","7304638215","n/a","n/a","Capital Goods","Tools/Hardware","https://www.nasdaq.com/symbol/ttc",
"TBLT","ToughBuilt Industries, Inc.","1.73","21527168.5","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tblt",
"TBLTU","ToughBuilt Industries, Inc.","5.25","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltu",
"TBLTW","ToughBuilt Industries, Inc.","0.25","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltw",
"TOWR","Tower International, Inc.","21.03","433469035.11","n/a","2010","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","118.02","169921676053.5","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","22.98","165664083.9","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","453.99","24014779398.45","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","16.14","535827582.9","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tg",
"TPH","TRI Pointe Group, Inc.","12.64","1797536258.08","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","30.23","1376390491.45","n/a","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","40.4","10194689479.6","n/a","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","21.73","2897586306.75","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","19.06","950500871.86","n/a","1996","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tgi",
"HEAR","Turtle Beach Corporation","11.36","162180756","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/hear",
"USCR","U S Concrete, Inc.","41.42","689510000.38","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","37.4","277098357.8","n/a","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"UFAB","Unique Fabricating, Inc.","4.49","43908370.03","n/a","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ufab",
"UAMY","United States Antimony Corporation","0.47","32066770.37","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","128.89","111146009760.33","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/utx",
"OLED","Universal Display Corporation","152.85","7200820818.75","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/oled",
"UQM","UQM Technologies Inc.","1.65","92766610.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","43.3","6066307051","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/usg",
"UTSI","UTStarcom Holdings Corp","3.67","131728855.07","n/a","2000","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/utsi",
"VMI","Valmont Industries, Inc.","130.1","2855949605.7","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vmi",
"VREX","Varex Imaging Corporation","33.88","1291483374.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VEDL","Vedanta  Limited","10.56","653209920","n/a","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vedl",
"VNE","Veoneer, Inc.","22.87","1997573197.52","n/a","2018","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vne",
"VICR","Vicor Corporation","31.02","1247374595.94","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VSH","Vishay Intertechnology, Inc.","18.47","2444291189.97","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","34.21","461532138.87","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vpg",
"VISL","Vislink Technologies, Inc.","0.35","6669091.45","n/a","2013","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/visl",
"VSTO","Vista Outdoor Inc.","8.01","461304606.87","n/a","2015","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","67.35","1902239192.1","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VSLR","Vivint Solar, Inc.","4.97","597360715.91","n/a","2014","Capital Goods","Building Products","https://www.nasdaq.com/symbol/vslr",
